,Title,Genre, Meta Score
5327,Magic in the Moonlight,"Drama,Comedy,Romance",5.4
5328,Snitch,"Action,Drama,Thriller",5.1000000000000005
5329,The Loft,Thriller,2.4000000000000004
5330,Erin Brockovich,"Biography,Drama,Romance",7.300000000000001
5331,12 Strong,"Action,Drama,History,War",5.4
5332,The Grinch,"Drama,Fantasy,Comedy,Animation,Family,Musical",5.1000000000000005
5333,Star Trek: First Contact,"Action,Adventure,Sci-Fi,Thriller",7.1000000000000005
5334,Morning Glory,"Drama,Comedy,Romance",5.7
5335,Boys Don't Cry,"Drama,Romance,Crime",8.6
5336,A Girl Walks Home Alone at Night,"Thriller,Horror,Romance",8.1
5337,Headhunters,"Action,Thriller,Crime",7.2
5338,Ferdinand,"Adventure,Fantasy,Comedy,Animation,Family",5.800000000000001
5339,Phoenix,"Drama,History",8.9
5340,In the Valley of Elah,"Drama,Mystery,Thriller,Crime",6.5
5341,The Scorpion King,"Action,Adventure,Thriller,Fantasy,Romance",4.5
5342,Ricki and the Flash,"Drama,Comedy,Music,Musical",5.4
5343,The Watcher,"Mystery,Thriller,Crime",2.2
5344,Four Lions,"Drama,Comedy",6.800000000000001
5345,Hop,Comedy,4.1000000000000005
5346,Ernest & Célestine,"Drama,Comedy,Animation,Family",8.6
5347,Obvious Child,"Comedy,Romance",7.6000000000000005
5348,Bend It Like Beckham,"Drama,Sport,Comedy,Romance",6.6000000000000005
5349,Amistad,"Drama,History,Mystery",6.300000000000001
5350,Race,"Biography,Drama,Sport",5.6000000000000005
5351,True Story,"Drama,Mystery,Thriller",5.0
5352,American Splendor,"Biography,Drama,Comedy",9.0
5353,Millions,"Drama,Comedy,Crime,Family",7.4
5354,Rampart,"Action,Drama,Thriller,Crime",7.0
5355,All About Eve,Drama,9.8
5356,Coriolanus,"Drama,History,Thriller",7.9
5357,A Civil Action,Drama,6.800000000000001
5358,The Stanford Prison Experiment,"Drama,Thriller",6.7
5359,The Great Debaters,"Biography,Drama",6.5
5360,Around the World in 80 Days,"Action,Adventure,Comedy,Romance,Western,Family",4.9
5361,The Purple Rose of Cairo,"Drama,Fantasy,Comedy,Romance",7.5
5362,Unfinished Business,Comedy,3.2
5363,Dave Chappelle's Block Party,"Comedy,Music,Documentary",8.4
5364,The Big Year,Comedy,5.300000000000001
5365,Body Heat,"Drama,Thriller,Crime",7.7
5366,Tangerines,"Drama,History,War",7.300000000000001
5367,Working Girl,"Drama,Comedy,Romance",7.300000000000001
5368,Conviction,"Biography,Drama,Thriller",6.1000000000000005
5369,That Thing You Do!,"Drama,Comedy,Music",7.1000000000000005
5370,Dom Hemingway,"Drama,Comedy,Crime",5.5
5371,The Little Mermaid,"Fantasy,Romance,Animation,Family,Musical",8.8
5372,Oliver Twist,"Drama,Family",6.5
5373,The Salvation,"Drama,Western",6.4
5374,Meet Dave,"Adventure,Sci-Fi,Comedy,Romance,Family",4.3
5375,The Sweet Hereafter,Drama,9.0
5376,Prince Avalanche,"Drama,Comedy",7.300000000000001
5377,The Sea Inside,"Biography,Drama",7.4
5378,Space Jam,"Adventure,Sci-Fi,Sport,Fantasy,Comedy,Animation,Family",5.9
5379,Sophie's Choice,"Drama,Romance",6.800000000000001
5380,Tyrannosaur,Drama,6.5
5381,Envy,Comedy,3.1
5382,Wadjda,Drama,8.1
5383,Iron Monkey,"Action,Comedy,Crime",7.9
5384,"Legally Blonde 2: Red, White & Blonde",Comedy,4.7
5385,Second Act,"Drama,Comedy,Romance",4.6000000000000005
5386,Queen of Earth,"Drama,Thriller",7.7
5387,Safe,Drama,7.6000000000000005
5388,Menace II Society,"Drama,Crime",7.6000000000000005
5389,The Possession of Hannah Grace,"Mystery,Thriller,Horror",3.7
5390,20 Feet from Stardom,Documentary,8.3
5391,The Peanut Butter Falcon,"Adventure,Drama,Sport,Comedy",6.9
5392,Miracle,"Drama,History,Sport,Family",6.800000000000001
5393,A Better Life,Drama,6.4
5394,Being Flynn,"Drama,Comedy",5.300000000000001
5395,Rapture-Palooza,"Fantasy,Horror,Comedy",4.4
5396,The Shaggy Dog,"Fantasy,Comedy,Family",4.3
5397,9 Songs,"Drama,Romance,Music",4.3
5398,The Sisterhood of the Traveling Pants,"Adventure,Comedy,Romance",6.6000000000000005
5399,Nancy Drew,"Adventure,Mystery,Thriller,Comedy,Crime,Family",5.300000000000001
5400,The Hurricane Heist,"Action,Thriller,Crime",3.5
5401,A Pigeon Sat on a Branch Reflecting on Existence,"Drama,Comedy",8.1
5402,Castle in the Sky,"Adventure,Fantasy,Animation,Family",7.800000000000001
5403,Edmond,"Drama,Thriller",6.1000000000000005
5404,Entrapment,"Action,Thriller,Romance,Crime",5.4
5405,Love in the Time of Cholera,"Drama,Romance",4.3
5406,Berberian Sound Studio,"Drama,Thriller,Horror",8.0
5407,The City of Lost Children,"Adventure,Sci-Fi,Drama,Fantasy,Comedy",7.300000000000001
5408,The Future,Drama,6.7
5409,Easy Money,"Drama,Thriller,Crime",7.5
5410,The Intruder,"Drama,Mystery,Thriller,Horror",3.9000000000000004
5411,Wetlands,"Drama,Comedy",7.7
5412,In the Fade,"Drama,Crime",6.5
5413,Mayhem,"Action,Horror",6.2
5414,Wasabi,"Action,Drama,Thriller,Comedy,Crime",5.300000000000001
5415,For a Few Dollars More,Western,7.4
5416,Extreme Ops,"Action,Adventure,Thriller",1.7000000000000002
5417,Steve Jobs: Man in the Machine,Documentary,7.2
5418,Purple Rain,"Drama,Romance,Music,Musical",5.5
5419,Management,"Comedy,Romance",5.0
5420,Love Is All You Need,"Comedy,Romance",6.0
5421,King Cobra,"Drama,Crime",4.800000000000001
5422,Birth of the Dragon,"Action,Biography,Drama",3.5
5423,McQueen,"Biography,Documentary",8.4
5424,The Deep End,"Drama,Mystery,Thriller,Crime",7.800000000000001
5425,The Aristocats,"Adventure,Comedy,Music,Animation,Family",6.6000000000000005
5426,Walk on Water,"Drama,Mystery,Thriller",6.5
5427,Jaws 3-D,"Adventure,Thriller,Horror",2.7
5428,Topsy-Turvy,"Biography,Drama,Comedy,Music",9.0
5429,The Man Without a Past,"Drama,Thriller,Comedy,Romance,Crime,Music",8.4
5430,Miss Bala,"Action,Drama",7.9
5431,Listen Up Philip,Drama,7.6000000000000005
5432,The Contender,"Drama,Thriller",5.9
5433,Sukiyaki Western Django,"Action,Western",5.5
5434,Love Exposure,"Action,Drama,Comedy,Romance",7.800000000000001
5435,The Insult,"Drama,Thriller",7.2
5436,Snow Angels,"Drama,Romance",6.7
5437,Live and Let Die,"Action,Adventure,Thriller",5.5
5438,#Horror,"Drama,Mystery,Thriller,Horror",4.2
5439,Band of Robbers,"Adventure,Thriller,Comedy,Crime",5.7
5440,Feel the Noise,"Drama,Music",3.6
5441,The Hole in the Ground,Horror,6.300000000000001
5442,Mary Shelley,"Biography,Drama,Romance",4.9
5443,The Week Of,Comedy,4.1000000000000005
5444,Cinderella,"Fantasy,Romance,Animation,Family,Musical",8.5
5445,War Witch,"Drama,War",8.4
5446,Paddleton,"Drama,Comedy",7.0
5447,Right at Your Door,"Drama,Thriller",5.7
5448,Cropsey,"Horror,Documentary",7.300000000000001
5449,The Last Circus,Comedy,7.0
5450,Intermission,"Drama,Thriller,Comedy,Crime",6.4
5451,Escobar: Paradise Lost,"Drama,Thriller,Romance,Crime",5.6000000000000005
5452,A Nightmare on Elm Street 5: The Dream Child,"Fantasy,Horror",5.4
5453,Maurice,"Drama,Romance",7.5
5454,Fast Color,"Sci-Fi,Drama,Thriller",6.4
5455,These Final Hours,"Drama,Thriller",6.1000000000000005
5456,Bullet Head,"Drama,Thriller,Crime",5.1000000000000005
5457,Strangerland,"Drama,Thriller",4.2
5458,Assault on Precinct 13,"Action,Thriller,Crime",8.9
5459,Duck Season,Comedy,7.4
5460,I Served the King of England,"Drama,Comedy,Romance,War",7.2
5461,The Rocketeer,"Action,Adventure,Sci-Fi,Comedy,Family",6.1000000000000005
5462,Black Butterfly,Thriller,4.3
5463,Haunt,"Mystery,Horror",3.3000000000000003
5464,Marguerite,Drama,7.6000000000000005
5465,Rize,"Music,Documentary",7.4
5466,Janis: Little Girl Blue,"Biography,Music,Documentary",7.4
5467,The Falling,"Drama,Mystery",7.1000000000000005
5468,The Land of Steady Habits,"Drama,Comedy",7.1000000000000005
5469,The Opposite of Sex,"Drama,Comedy,Romance",7.0
5470,Things to Do in Denver When You're Dead,"Drama,Romance,Crime",4.6000000000000005
5471,Brake,"Action,Thriller,Crime",3.8000000000000003
5472,In the Heat of the Night,"Drama,Mystery,Thriller,Crime",7.5
5473,Burnt Money,"Drama,Thriller,Romance,Crime",6.800000000000001
5474,Inside Deep Throat,"History,Documentary",6.4
5475,How She Move,Drama,6.300000000000001
5476,Big Man Japan,"Sci-Fi,Comedy",6.2
5477,The Girl Cut in Two,"Drama,Thriller",7.300000000000001
5478,The Rocket,Drama,7.2
5479,The Road Home,"Drama,Romance",7.1000000000000005
5480,The Pervert's Guide to Ideology,Documentary,7.1000000000000005
5481,Killing Them Safely,"Drama,Documentary",7.0
5482,Citizen Ruth,"Drama,Comedy",6.4
5483,Dragon,"Action,Drama",6.2
5484,Jack Goes Home,"Drama,Thriller,Horror",3.8000000000000003
5485,Street Fight,Documentary,8.5
5486,Goodbye First Love,"Drama,Romance",8.0
5487,Smoke Signals,"Drama,Comedy",7.6000000000000005
5488,Maria by Callas,"Biography,Documentary",7.1000000000000005
5489,XXY,Drama,6.7
5490,Married Life,"Drama,Romance,Crime",6.5
5491,Cavite,Thriller,6.4
5492,I Think We're Alone Now,"Sci-Fi,Drama,Mystery",5.1000000000000005
5493,The Private Lives of Pippa Lee,"Drama,Romance",4.9
5494,Crossover,"Action,Sport",3.0
5495,One False Move,"Drama,Crime",8.700000000000001
5496,In the Fog,"Drama,History,War",7.800000000000001
5497,Roman de gare,Drama,7.1000000000000005
5498,The Other Dream Team,Documentary,6.9
5499,Last Passenger,"Action,Mystery,Thriller",6.6000000000000005
5500,Patrik Age 1.5,"Drama,Comedy,Romance",6.5
5501,Thin Ice,"Drama,Comedy,Crime",6.0
5502,Quid Pro Quo,"Drama,Thriller",5.5
5503,Spinning Man,"Drama,Mystery,Thriller",4.4
5504,Museo,"Drama,Crime",8.6
5505,Paper Moon,"Drama,Comedy,Crime",7.7
5506,Crossing the Bridge: The Sound of Istanbul,"Music,Documentary",7.300000000000001
5507,Meet the Patels,"Comedy,Romance,Documentary",7.0
5508,Sunshine Superman,"Biography,Sport,Documentary",7.0
5509,The Final Year,Documentary,6.7
5510,The Four Times (Le Quattro Volte),Drama,8.0
5511,"Paris, Texas",Drama,7.800000000000001
5512,La faute à Fidel!,"Drama,History",7.4
5513,For the Love of Spock,"Biography,Documentary",7.4
5514,Everyone Else,"Drama,Romance",7.1000000000000005
5515,Stoked: The Rise and Fall of Gator,"Sport,Documentary",6.9
5516,Una Noche,Drama,6.800000000000001
5517,Caterina va in città,"Drama,Comedy",6.300000000000001
5518,The Jerk,Comedy,6.1000000000000005
5519,Don't Come Knocking,"Drama,Music",5.5
5520,After the Wedding,Drama,5.1000000000000005
5521,Journey from the Fall,Drama,7.0
5522,Sea of Love,"Drama,Mystery,Thriller,Romance,Crime",6.6000000000000005
5523,Wall,Documentary,6.1000000000000005
5524,The Boys & Girl from County Clare,"Comedy,Romance,Music",5.9
5525,Swamp Thing,"Sci-Fi,Horror",5.0
5526,Dark Matter,Drama,4.9
5527,One & Two,"Drama,Thriller,Fantasy",4.7
5528,Deliver Us from Eva,"Drama,Comedy,Romance",4.6000000000000005
5529,Little Women,"Drama,Family",4.0
5530,Serious Moonlight,"Comedy,Romance,Crime",3.6
5531,The Day He Arrives,Drama,8.3
5532,Phil Ochs: There But for Fortune,"Biography,History,Music,Documentary",7.2
5533,Exhibition,Drama,7.2
5534,The Girl in the Book,Drama,6.800000000000001
5535,Art and Craft,Documentary,6.800000000000001
5536,Ae Fond Kiss...,"Drama,Romance",6.5
5537,Three Days of the Condor,"Mystery,Thriller",6.300000000000001
5538,The Daughter,Drama,6.2
5539,Overnight,Documentary,6.0
5540,The Pink Panther Strikes Again,"Comedy,Crime",6.0
5541,Trishna,Drama,5.7
5542,The Journey,Drama,5.300000000000001
5543,Tai Chi Zero,"Action,Drama",5.2
5544,I Do... Until I Don't,Comedy,4.3
5545,The Girl in the Photographs,"Thriller,Horror,Crime",3.2
5546,Last Resort,"Drama,Romance",8.0
5547,The Day of the Jackal,"Drama,Thriller,Crime",8.0
5548,The Golden Dream,Drama,7.4
5549,Iron Island,Drama,7.4
5550,The Tunnel,"Action,Drama,History,Thriller",7.2
5551,Pellet,Drama,7.0
5552,Devils on the Doorstep,"Drama,Comedy,War",7.0
5553,Pierrepoint,Drama,6.800000000000001
5554,Leaving,"Drama,Romance",5.6000000000000005
5555,Yardie,"Drama,Crime",5.2
5556,Racer and the Jailbird,"Drama,Crime",5.0
5557,3 Ninjas: High Noon at Mega Mountain,"Action,Adventure,Comedy,Family",4.4
5558,Return to Nuke 'Em High Volume 1,"Sci-Fi,Horror,Comedy",4.0
5559,America the Beautiful,Documentary,4.0
5560,Toni Morrison: The Pieces I Am,Documentary,8.0
5561,Tully,Drama,7.300000000000001
5562,Knuckle,"Biography,Drama,Documentary",6.5
5563,Back to Burgundy,"Drama,Comedy",5.800000000000001
5564,Focus,"Drama,Romance",5.300000000000001
5565,Guardians of the Galaxy,"Action,Adventure,Sci-Fi",7.6000000000000005
5566,Jurassic World,"Action,Adventure,Sci-Fi,Thriller",5.9
5567,La La Land,"Drama,Comedy,Romance,Musical",9.3
5568,Star Wars: Episode III - Revenge of the Sith,"Action,Sci-Fi,Fantasy",6.800000000000001
5569,The Shawshank Redemption,"Drama,Crime",8.0
5570,Zootopia,"Action,Adventure,Comedy,Crime,Animation,Family",7.800000000000001
5571,It,"Adventure,Drama,Thriller,Horror",6.9
5572,Memento,"Mystery,Thriller",8.0
5573,SPECTRE,"Action,Adventure,Thriller,Crime",6.0
5574,Lucy,"Action,Sci-Fi,Thriller",6.1000000000000005
5575,Ready Player One,"Action,Adventure,Sci-Fi,Thriller,Animation",6.4
5576,Argo,Drama,8.6
5577,The Terminator,"Action,Sci-Fi,Thriller",8.4
5578,The Bourne Ultimatum,"Action,Adventure,Mystery,Thriller",8.5
5579,22 Jump Street,"Action,Comedy,Crime",7.1000000000000005
5580,The Girl with the Dragon Tattoo,"Drama,Thriller",7.1000000000000005
5581,The Emoji Movie,"Adventure,Sci-Fi,Comedy,Animation,Family",1.2000000000000002
5582,Harry Potter and the Chamber of Secrets,"Adventure,Mystery,Fantasy,Family",6.300000000000001
5583,Fury,"Action,Drama,War",6.4
5584,Fast & Furious 6,"Action,Adventure,Thriller,Crime",6.1000000000000005
5585,The Interview,"Action,Comedy",5.2
5586,Paranormal Activity,"Thriller,Horror",6.800000000000001
5587,"Monsters, Inc.","Adventure,Fantasy,Comedy,Animation,Family",7.800000000000001
5588,It: Chapter Two,"Drama,Thriller,Fantasy,Horror",5.800000000000001
5589,Crimson Peak,"Drama,Mystery,Thriller,Fantasy,Horror,Romance",6.6000000000000005
5590,Up in the Air,"Drama,Romance",8.3
5591,Life,"Sci-Fi,Thriller,Horror",5.4
5592,Oldboy,"Action,Drama,Mystery,Thriller",7.7
5593,Jumanji: Welcome to the Jungle,"Action,Adventure,Fantasy,Comedy,Family",5.800000000000001
5594,BlacKkKlansman,"Biography,Drama,Comedy,Crime",8.3
5595,The Aviator,"Biography,Drama",7.7
5596,Cowboys & Aliens,"Action,Sci-Fi,Thriller,Western",5.0
5597,Brooklyn,"Drama,Comedy,Romance",8.8
5598,Into the Woods,"Adventure,Fantasy,Comedy,Family,Musical",6.9
5599,A Beautiful Mind,"Biography,Drama",7.2
5600,How to Train Your Dragon: The Hidden World,"Action,Adventure,Fantasy,Comedy,Animation,Family",7.1000000000000005
5601,Robin Hood,"Action,Adventure,Drama",5.300000000000001
5602,End of Watch,"Drama,Mystery,Thriller,Crime",6.800000000000001
5603,RED,"Action,Comedy,Crime",6.0
5604,The Raid: Redemption,"Action,Thriller,Crime",7.300000000000001
5605,Ghost Rider: Spirit of Vengeance,"Action,Thriller,Fantasy",3.4000000000000004
5606,Sunshine,"Adventure,Sci-Fi,Thriller",6.4
5607,Halloween (2007),Horror,4.7
5608,Lion,Drama,6.9
5609,Ponyo,"Adventure,Fantasy,Animation,Family",8.6
5610,The Counselor,"Drama,Thriller,Crime",4.800000000000001
5611,Tower Heist,"Action,Comedy,Crime",5.9
5612,"Love, Simon","Drama,Comedy,Romance",7.2
5613,Ice Age: Continental Drift,"Adventure,Comedy,Animation,Family",4.9
5614,Joy,"Biography,Drama,History,Comedy",5.6000000000000005
5615,Happy Death Day,"Mystery,Thriller,Horror",5.800000000000001
5616,The Meg,"Action,Sci-Fi,Thriller,Horror",4.6000000000000005
5617,Kung Fu Hustle,"Action,Fantasy,Comedy,Crime",7.800000000000001
5618,Buried,"Drama,Mystery,Thriller",6.5
5619,Eighth Grade,"Drama,Comedy",8.9
5620,Thirteen Ghosts,"Mystery,Thriller,Horror",3.0
5621,Never Let Me Go,"Drama,Thriller",6.9
5622,"I Love You, Man","Comedy,Romance",7.0
5623,Sicario: Day of the Soldado,"Action,Drama,Thriller,Crime",6.1000000000000005
5624,Sex and the City,"Drama,Comedy,Romance",5.300000000000001
5625,Nerve,"Adventure,Sci-Fi,Mystery,Thriller,Crime",5.800000000000001
5626,The Diving Bell and the Butterfly,"Biography,Drama",9.200000000000001
5627,Jack the Giant Slayer,"Adventure,Drama,Fantasy,Romance",5.1000000000000005
5628,Jackie,"Biography,Drama",8.1
5629,Overlord,"Action,Adventure,Sci-Fi,Mystery,Thriller,Horror,War",6.0
5630,Wild Tales,"Drama,Thriller,Comedy",7.7
5631,Jennifer's Body,"Thriller,Fantasy,Horror,Comedy",4.7
5632,21 Grams,"Drama,Thriller,Crime",7.0
5633,Downsizing,"Sci-Fi,Drama,Comedy",6.300000000000001
5634,Clerks II,"Drama,Comedy",6.5
5635,The Graduate,"Drama,Comedy,Romance",8.3
5636,Tammy,Comedy,3.9000000000000004
5637,The Road Warrior,"Action,Sci-Fi,Thriller",7.7
5638,The Taking of Pelham 1 2 3,"Action,Thriller,Crime",5.5
5639,A Very Harold & Kumar Christmas,Comedy,6.1000000000000005
5640,All the Money in the World,"Biography,Drama,History,Mystery,Thriller,Crime",7.2
5641,Cloudy with a Chance of Meatballs 2,"Sci-Fi,Fantasy,Comedy,Animation,Family",5.9
5642,Contraband,Thriller,5.1000000000000005
5643,Waltz with Bashir,"Biography,Drama,War,Animation",9.1
5644,Beautiful Creatures,"Drama,Fantasy,Romance",5.2
5645,Mr. Holmes,"Drama,Mystery,Crime",6.7
5646,Mike and Dave Need Wedding Dates,"Adventure,Comedy,Romance",5.1000000000000005
5647,Battle of the Sexes,"Biography,Drama,Sport,Comedy",7.300000000000001
5648,It's Kind of a Funny Story,"Drama,Comedy",6.300000000000001
5649,Hot Pursuit,"Action,Comedy,Crime",3.1
5650,The Devil's Backbone,"Drama,Mystery,Thriller,Fantasy,Horror",7.800000000000001
5651,13th,"Crime,Documentary",8.8
5652,Yesterday,"Drama,Fantasy,Comedy,Romance,Music,Musical",5.6000000000000005
5653,The Piano,"Drama,Romance",8.9
5654,Bobby,"Drama,History,Comedy",5.4
5655,Goon,"Sport,Comedy",6.4
5656,Chocolat,"Drama,Mystery,Romance",6.4
5657,Bullet to the Head,"Action,Thriller,Crime",4.800000000000001
5658,Infernal Affairs,"Mystery,Thriller,Crime",7.5
5659,The Light Between Oceans,"Drama,Romance",6.0
5660,Pawn Sacrifice,"Biography,Drama",6.5
5661,Casanova,"Adventure,Drama,Comedy,Romance",5.7
5662,Mysterious Skin,"Drama,Mystery",7.300000000000001
5663,How to Be Single,"Comedy,Romance",5.1000000000000005
5664,Masterminds,"Action,Comedy,Crime",4.7
5665,The Science of Sleep,"Drama,Fantasy,Comedy,Romance",7.0
5666,Bright Star,"Biography,Drama,Romance",8.1
5667,Restrepo,"War,Documentary",8.5
5668,Mid90s,"Drama,Comedy",6.6000000000000005
5669,Mr. Magorium's Wonder Emporium,"Fantasy,Comedy,Family",4.800000000000001
5670,Mistress America,Comedy,7.5
5671,Black Book,"Drama,Thriller,War",7.1000000000000005
5672,The Switch,"Drama,Comedy,Romance",5.2
5673,The Stepford Wives,"Thriller,Fantasy,Comedy",4.2
5674,Z for Zachariah,"Sci-Fi,Drama,Thriller",6.800000000000001
5675,Morgan,"Sci-Fi,Drama,Mystery,Thriller,Horror",4.800000000000001
5676,Failure to Launch,"Comedy,Romance",4.7
5677,"Hello, My Name Is Doris","Drama,Comedy,Romance",6.300000000000001
5678,Hannah and Her Sisters,"Drama,Comedy,Romance",9.0
5679,The Girl Who Kicked the Hornet's Nest,"Drama,Thriller,Crime",6.0
5680,Running with Scissors,"Drama,Comedy",5.2
5681,Get Low,"Drama,Mystery,Comedy",7.7
5682,Virus,"Action,Sci-Fi,Thriller,Horror",1.9000000000000001
5683,Where to Invade Next,Documentary,6.4
5684,The Second Best Exotic Marigold Hotel,"Drama,Comedy",5.1000000000000005
5685,Any Given Sunday,"Drama,Sport",5.2
5686,Think Like a Man,"Comedy,Romance",5.1000000000000005
5687,Hamlet 2,Comedy,5.4
5688,Hit and Run,"Action,Comedy,Romance",5.0
5689,Gringo,"Action,Drama,Comedy,Crime",4.6000000000000005
5690,Dial M for Murder,"Mystery,Thriller,Crime",7.5
5691,Anacondas: The Hunt for the Blood Orchid,"Action,Adventure,Thriller,Horror",4.0
5692,Curious George,"Adventure,Comedy,Animation,Family",6.2
5693,Secret in Their Eyes,"Mystery,Thriller",4.5
5694,Darwin's Nightmare,Documentary,8.4
5695,The Broken Circle Breakdown,"Drama,Romance,Music",7.0
5696,Summer of 84,"Drama,Mystery,Thriller,Horror",5.7
5697,Lovelace,"Biography,Drama",5.1000000000000005
5698,Clear and Present Danger,"Action,Drama,Thriller",7.4
5699,Sex and Lucia,"Drama,Romance",6.5
5700,Wonderstruck,"Drama,Mystery,Family",7.1000000000000005
5701,Lady Macbeth,Drama,7.6000000000000005
5702,THX 1138,"Sci-Fi,Drama,Mystery,Thriller,Horror,Crime",7.5
5703,A Hijacking,"Drama,Thriller",8.200000000000001
5704,Il Divo,"Biography,Drama",8.1
5705,Last Flag Flying,"Drama,Comedy,War",6.5
5706,Maudie,"Biography,Drama,Romance",6.5
5707,Fever Pitch,"Drama,Sport,Comedy,Romance",5.6000000000000005
5708,The Discovery,"Sci-Fi,Drama,Mystery,Thriller,Romance",5.4
5709,Happy as Lazzaro,Drama,8.700000000000001
5710,The Hunter,"Adventure,Drama",6.300000000000001
5711,Find Me Guilty,"Drama,Comedy,Crime",6.5
5712,How I Live Now,"Action,Drama,Thriller,War",5.7
5713,The Last Days on Mars,"Sci-Fi,Thriller,Horror",4.6000000000000005
5714,Weiner,Documentary,8.4
5715,Baadasssss!,"Biography,Drama",7.5
5716,Leatherface,"Thriller,Horror",4.0
5717,Great Expectations,"Drama,Romance",5.5
5718,Goosebumps 2: Haunted Halloween,"Adventure,Fantasy,Horror,Comedy,Family",5.300000000000001
